0,1,2,3,4,5,6,7,8,9,10
0.6809346031822555,0.9888822029676431,0.6820163655436845,0.7449903526125841,0.0345851067115092,0.17555578000017183,0.32319140825264825,0.8000652486840765,0.8095362395109827,0.2368382037642803,0
0.1617092734122838,0.027972410965681427,0.13815924294756432,0.7130569507321174,0.24640365050369747,0.4482876558053018,0.5982300678237249,-0.2263949052486786,-0.281505228975368,0.8731584477871119,0
0.5097167755653751,0.5648857295316146,0.30718107656097215,0.8829366862467024,0.9047918599271689,0.7997008655463915,0.5819293618799499,0.13288802956388815,0.36557998641714123,0.7450798116264733,0
0.6419432223466862,0.7759402299327844,0.6852867064046413,0.24642146158194725,0.5039749719923448,0.305195243174953,0.5596379696827317,0.14270860364977933,0.2979316343209224,0.5679985609173814,1
0.4330636712456575,1.0875430613242247,0.5143014493287192,0.8029951329228635,0.6441478445601873,0.5671720121644671,0.5607750313668693,-0.0934548407250893,0.5572216858972018,0.12850776739068204,0
0.34983012463519225,0.5321330275262437,0.28507813590931136,0.5577225316225388,0.8578864338547822,0.3137329745138707,0.4981627099531099,0.3593682700053856,0.2360509675957009,0.37436485166987693,0
0.2901966826403797,0.5383322054165351,0.6570015624369613,0.028700314859363717,0.8752820744625931,0.623167737484885,0.7950930996171675,0.5694860164943011,0.5877363246253386,0.6225804411800551,1
0.3637097919327703,0.08157306518914034,0.5371353853695928,0.6124571205700644,0.7531655498032517,0.5997574714945868,0.6311280256674957,1.030781928619006,0.37564529892368276,0.5952150671718158,0
1.0453298941162128,0.3305302953880465,-0.03996102755275734,0.8343693152910208,0.6087235583462409,0.154314388023493,0.6969026755791893,0.29668611481945845,0.4126062783771028,0.3914255084105241,1
1.0118679288535557,0.4734915239745121,0.12368173044216735,0.15967798716559828,0.18127224049323554,0.2919807111543527,0.41734488359201366,0.12737520065811028,0.7837859156239748,0.6905807166765217,0
0.8597219187243733,0.9870594222689512,1.3431539449649061,1.5653988273764714,0.6023929899286702,0.25918565690506223,0.6771001879979244,0.6079543841317098,0.4802919652111571,0.07850632088921719,0
0.6189018595368796,0.9033578008519146,0.37005054556320005,0.6475669563838891,0.8024623460568739,0.806010694345611,0.6422623462752266,0.06602631697334038,0.5057944376858307,0.09564973157759972,0
0.4036414776942617,0.9402392973020385,0.9730045145036623,0.6591245303114974,0.18751478123546186,0.42238715220874307,0.5279623900352276,0.6828752639625516,0.4918051505304712,0.3107679934620597,0
0.19160536003174714,-0.03299360448880259,0.4762800781743668,0.40397392874021865,0.8932124197582498,0.2811916861147042,0.5941984164331263,0.7782268690201437,0.33894524582547403,0.21437932488113332,0
0.42829948956262603,0.7683142275151085,0.9383288471943356,0.218181998981485,-0.12572302743788596,0.303238552101447,1.144180895142517,1.098315879417877,0.40425971969078484,0.6335181406072058,1
0.5765760045691964,0.40693548349761954,0.8093929283578639,0.2877774766509397,0.18484722244863483,0.6697465849987224,0.11048341810221236,0.7591561244558294,0.494394586584422,0.9427543805025728,0
0.9136948610258784,0.6530721280563286,0.15618664038345687,0.2943997584026277,0.2903561689291665,0.2824983651229579,0.39211822665584767,0.07289061925033186,0.8697218260623168,0.6315347999144361,0
0.1541682405044661,0.2249057796326884,0.9453977226165705,-0.016094902415781417,0.7176957276237415,0.9056074573548724,0.2812500610323527,1.0036791851610374,0.8159275078026459,0.8603566179650528,0
1.0434466172657682,0.21132191629625605,0.0029321429515701825,0.7194669363923286,0.414107369471965,0.5324588972942708,0.42220471786547564,0.3505488271571915,0.7348965370409293,0.2547883380397383,0
0.45039570496628584,0.5121842486456674,0.7258711110129685,0.34137966769052686,0.33951026006373025,0.7680831471426887,0.027103008689382334,0.7371085260713615,0.3147286198831611,0.8450020227854486,0
0.09180252284731251,0.2999875094040219,0.8997581231135687,0.04584359801405276,0.7262963123140539,0.8903535008190807,0.3379724330057065,0.9345436664155649,0.8982259068560965,0.7915768077295344,0
0.46944039672675414,0.8137683885317264,0.24185532344410055,0.6442020252807392,0.9198462936188405,0.730599810447143,0.6893403874717812,0.22460452543946272,0.5044785480120091,0.12269622642047322,0
0.3931299816987957,0.989974952403025,0.9445305611145594,0.6435942548386532,0.22923498499317846,0.4180170132724054,0.598606069198988,0.6899402371809379,0.42885985612451016,0.3598607239364411,0
0.6069832507828105,0.4756074378085126,0.8513982985711032,0.24019091784805555,0.36316498393079755,0.8436824600963035,-0.09516803079307652,0.7863033401174442,0.4948510314643698,0.8667615895672823,0
0.32600176442263323,0.3428280297408596,0.853269804311635,0.7395003078073429,0.9421959245812916,0.6136831332592534,0.08964240000659991,0.6436599079162001,0.9274964295671297,0.20092421471484131,0
0.8648933093146032,0.4690092910268551,0.8078978275298991,0.12807189996661827,0.6536106878807159,0.18963264804980287,0.5101398615012318,0.6108439496082825,0.3765094403768693,0.7663812782081068,1
0.08421630894567672,0.34144036757253016,0.14048694672181172,0.11109938542809644,0.6494141996812646,0.7181440273070232,0.5579251480079368,0.1772579163527833,0.4166042427344566,1.3462156847896163,0
0.9006511031016731,0.675368167458988,0.1647909809294099,0.26240015492774005,0.3074852192703633,0.2709349953885537,0.3906292063988637,0.04807612445303902,0.8810832278914728,0.646122325707204,0
0.6224754117430044,0.09294794851548557,0.2754007951630881,0.7758383251241071,0.04746403874234165,0.7962227217786843,0.6510154303120812,0.5305525533425071,-0.21036759104830355,0.1564462555558066,0
0.14501359733121408,0.3276923484220523,0.4027603915742312,0.02191548281408085,0.3213580401963854,0.8703837448682955,0.08207651611666451,0.33177415291984025,0.6631668742320361,0.6331451755353461,1
0.5228520600941239,0.5260604829067747,0.7795579930824734,0.24270456850945993,0.3146453392598108,0.6534977353795769,0.0007286992120781426,0.6920368859767155,0.3381257777126917,0.8969826537782943,0
0.8024649857757424,0.27193862997381574,0.1745724662810837,0.4605626266616555,0.5177318594113162,0.5977636024372016,0.30623944578154727,0.5286981501202254,0.5295326183560951,0.12930653782649915,0
0.6230442756965541,0.057593773074211624,0.74255106932782,0.4703464454289153,0.8664385629604605,0.8065624055475626,0.3388081717833272,0.1834079778816216,0.7411452362903694,0.8883316518057928,1
0.942519076325678,0.15052653542593147,1.340380407156123,0.7317402262961897,0.36495748233554637,0.39600586551236794,0.6346905547696114,0.5787862608647378,0.9205452570668998,-0.4997828969803645,0
0.8513782602272987,0.29923699870245757,0.8776755150901528,-0.1188224170019258,0.6913744828302198,0.38028489489678685,0.4758940588939566,0.5409246267042908,0.27242620360241643,0.8833186102501881,1
0.2581914920966635,0.6203731572402557,0.421788423035997,0.9034540281570601,1.249675563374503,0.9818520540377726,0.8479118527527542,0.09221527148381858,0.34461151965989845,0.14054304561367337,0
0.20060273447247656,0.6327698985701034,0.03679905467867872,0.48911154716046107,0.3282712045221039,0.8857625307854745,0.9870694285254993,0.1540112076997653,0.787557532764145,0.9881739077716659,0
0.810623136532165,0.47095576432991193,-0.12453987102687258,0.2337199284862566,0.09979136384345844,0.9639689743697715,0.1648368450747161,0.6763454923392183,0.9408731904335745,0.20033917954398633,0
0.2317446338487337,0.6053385232111793,0.6176237416593648,0.015783747213694486,0.9189246806149594,0.6417566170052664,0.800879128979623,0.6227761081356878,0.5870908802685881,0.6037461279803715,1
0.45101114211638044,0.7644572070022312,0.8411077386359779,-0.2904769294588277,0.3528550213880536,-0.22865382486705493,-0.41671360180518124,0.7426393816836557,-0.19580707530318459,0.5656130179749904,0
0.5899710014156908,1.3555497832708627,0.3812209575680107,0.30923348575793286,0.88348217126163,0.41957613004488703,0.46459533319064694,0.9639884731492853,-0.08020726039720572,1.4241507456765792,0
0.2656787284807682,0.6647068163252124,0.6027619210908994,0.7810905092619642,-0.1171850207818601,0.5438254224155916,0.22584341379808914,0.6251096162428293,0.32285951793594164,0.49274412939765183,1
0.5379650559864521,0.2711985894916214,0.659959465433415,0.4791342577815727,0.3135121072847721,0.11350994209121168,0.566288141249234,0.23162455574312496,0.7441333015024104,0.5463958534416248,0
0.5709539173796754,0.030288721540089537,0.1763665217067219,0.026917390873994983,0.8202369822176122,0.3907179774197646,0.7552027035737503,0.9521340629139378,0.08358619476593185,0.8051361919201468,1
0.01635522342133476,0.6345222387283531,0.5311115085597912,0.27091981642221674,0.8085622628313195,0.6153237205755702,0.21851476070304574,0.5336574289160353,0.4318674934051679,0.8434981739910615,0
0.5583147602838401,0.42042088284094353,0.00016232215851917252,0.7488263094858761,0.24773770972818784,0.5218692077937153,0.4039732771253691,0.2779590352395993,0.013282235924559113,0.49515003283078907,0
0.9884977814073531,0.038296041844508445,0.8231076063254059,0.5781521025896257,0.9420121483054393,0.9410088439832982,0.22588601098121147,0.77831659242071,0.18877241458888605,0.6355006495076255,0
0.3714517562308072,1.0509292929338003,0.2031143784829773,0.02803883192331902,-0.11422639174260613,0.15899511537450922,-0.09508939179693388,0.32554770338116884,0.9139259030956001,0.07354126629575986,0
0.9438744404693472,0.5935999289653774,0.1823892703221947,0.4090538980036511,0.42028638268830987,0.1365474378236017,0.2493532878855005,-0.08609748976021056,0.7506860536193923,0.629159054171279,0
0.6780345527787586,0.6811825969396639,0.5101609073109399,0.0289725134835086,1.1377951668572313,0.48568462651127603,0.7635566037307837,0.2857248518927561,0.0012520959985217184,0.41405356108100544,0
0.10826491614254859,1.349669593329749,0.5279008898867616,0.46295836698366516,0.9622753520282538,0.13660106609267153,0.6721225009831147,0.4156400271779583,0.3429856977814379,-0.1928586357358117,1
0.5273675080154492,0.8497141463471773,0.7999890741344353,0.47278322139836404,0.7836566263738833,0.5391918629061935,0.7269411356868124,0.13451054214034816,0.2547353920422617,0.4215032605423093,0
0.8369497682997068,0.7717229021070148,0.8061498486333638,0.9283754199578469,0.40510636913726394,0.2160618352443615,0.8185190346024623,0.21984812846289617,0.924267911158101,1.049989373006049,0
0.5766715049090136,0.9068646736548468,0.3665591099874888,0.6307155902141344,0.8699749751902555,0.7499186459947785,0.5649110384484585,0.08621825494465384,0.48011673185205705,0.03836939910163644,0
0.5275222837302922,0.1663980682879444,0.8242055999134742,0.5070745860939757,0.3296245566087437,0.14188523384674565,0.7995636332952322,0.22910816072747084,0.5567531472647259,0.41609295266117785,0
0.12823675694388786,0.7864235664951128,0.48318282000903734,0.6646814002085706,0.9946740028963357,0.688775556173117,0.07987275403966076,0.2540719245920785,0.027707779155529355,1.0252127687058317,0
